"CustomerID","Recency","Frequency","Monetary","R_score","F_score","M_score","RFM_Score","Segment"
16884,37,2,429.84,4,1,3,"413",Recent but One-Time
16971,38,1,357.21,4,1,3,"413",Recent but One-Time
16982,60,1,384.06,4,1,3,"413",Recent but One-Time
17078,36,2,378.2,4,1,3,"413",Recent but One-Time
17081,46,2,290.16,4,1,3,"413",Recent but One-Time
17125,50,1,259.35,4,1,3,"413",Recent but One-Time
17201,53,1,342.63,4,1,3,"413",Recent but One-Time
17205,53,1,384.08,4,1,3,"413",Recent but One-Time
17221,36,2,335.13,4,1,3,"413",Recent but One-Time
17403,36,1,281.62,4,1,3,"413",Recent but One-Time
17432,37,2,365.76,4,1,3,"413",Recent but One-Time
17495,38,2,497.56,4,1,3,"413",Recent but One-Time
17595,37,2,388.79,4,1,3,"413",Recent but One-Time
17614,57,1,390.07,4,1,3,"413",Recent but One-Time
17668,38,2,347.75,4,1,3,"413",Recent but One-Time
17824,51,1,298.4,4,1,3,"413",Recent but One-Time
17839,42,1,338.8,4,1,3,"413",Recent but One-Time
17878,43,1,379.45,4,1,3,"413",Recent but One-Time
17973,51,1,337.04,4,1,3,"413",Recent but One-Time
18067,40,1,396.33,4,1,3,"413",Recent but One-Time
18154,43,2,399.19,4,1,3,"413",Recent but One-Time
18164,37,1,399.65,4,1,3,"413",Recent but One-Time
18216,31,1,481.75,4,1,3,"413",Recent but One-Time
18240,46,1,422.58,4,1,3,"413",Recent but One-Time
18276,43,1,335.86,4,1,3,"413",Recent but One-Time
12522,51,2,192.72,4,1,2,"412",Recent but One-Time
12581,39,1,197.71,4,1,2,"412",Recent but One-Time
12588,39,1,214.9,4,1,2,"412",Recent but One-Time
12602,58,1,153.12,4,1,2,"412",Recent but One-Time
12812,44,1,229.64,4,1,2,"412",Recent but One-Time
13103,39,1,243.94,4,1,2,"412",Recent but One-Time
13182,45,1,121.18,4,1,2,"412",Recent but One-Time
13271,37,1,217.38,4,1,2,"412",Recent but One-Time
13460,49,2,183.44,4,1,2,"412",Recent but One-Time
13532,33,1,210.31,4,1,2,"412",Recent but One-Time
13598,47,1,180.17,4,1,2,"412",Recent but One-Time
13690,59,1,172.25,4,1,2,"412",Recent but One-Time
13697,38,1,151.3,4,1,2,"412",Recent but One-Time
13710,31,1,180.48,4,1,2,"412",Recent but One-Time
13858,57,1,216.17,4,1,2,"412",Recent but One-Time
13978,45,2,196.79,4,1,2,"412",Recent but One-Time
13980,60,1,200.14,4,1,2,"412",Recent but One-Time
14027,60,1,104.82,4,1,2,"412",Recent but One-Time
14039,33,1,152.2,4,1,2,"412",Recent but One-Time
14073,32,1,151.04,4,1,2,"412",Recent but One-Time
14089,56,1,161.0,4,1,2,"412",Recent but One-Time
14098,36,1,147.35,4,1,2,"412",Recent but One-Time
14174,33,1,134.46,4,1,2,"412",Recent but One-Time
14218,42,1,169.48,4,1,2,"412",Recent but One-Time
14295,40,1,166.2,4,1,2,"412",Recent but One-Time
14345,38,1,108.98,4,1,2,"412",Recent but One-Time
14357,43,1,225.77,4,1,2,"412",Recent but One-Time
14381,52,1,202.68,4,1,2,"412",Recent but One-Time
14485,38,1,165.75,4,1,2,"412",Recent but One-Time
14582,40,1,114.11,4,1,2,"412",Recent but One-Time
14585,50,1,157.05,4,1,2,"412",Recent but One-Time
14598,44,1,221.97,4,1,2,"412",Recent but One-Time
14624,59,2,225.85,4,1,2,"412",Recent but One-Time
14799,51,1,157.7,4,1,2,"412",Recent but One-Time
14830,53,1,197.13,4,1,2,"412",Recent but One-Time
14861,52,1,125.79,4,1,2,"412",Recent but One-Time
14929,32,1,223.88,4,1,2,"412",Recent but One-Time
14974,37,1,114.39,4,1,2,"412",Recent but One-Time
15017,33,1,125.58,4,1,2,"412",Recent but One-Time
15096,42,1,219.39,4,1,2,"412",Recent but One-Time
15286,49,1,240.55,4,1,2,"412",Recent but One-Time
15327,52,1,208.75,4,1,2,"412",Recent but One-Time
15335,53,1,173.97,4,1,2,"412",Recent but One-Time
15526,33,2,148.44,4,1,2,"412",Recent but One-Time
15598,53,1,240.68,4,1,2,"412",Recent but One-Time
15604,52,1,216.39,4,1,2,"412",Recent but One-Time
15610,51,1,112.46,4,1,2,"412",Recent but One-Time
15637,52,1,223.36,4,1,2,"412",Recent but One-Time
15740,49,1,154.88,4,1,2,"412",Recent but One-Time
15748,40,1,149.31,4,1,2,"412",Recent but One-Time
15836,50,1,137.37,4,1,2,"412",Recent but One-Time
15844,46,1,130.74,4,1,2,"412",Recent but One-Time
15853,51,1,110.8,4,1,2,"412",Recent but One-Time
15886,60,1,181.09,4,1,2,"412",Recent but One-Time
16017,47,1,211.88,4,1,2,"412",Recent but One-Time
16026,43,1,236.09,4,1,2,"412",Recent but One-Time
16179,60,1,215.83,4,1,2,"412",Recent but One-Time
16190,40,1,215.08,4,1,2,"412",Recent but One-Time
16337,36,1,151.05,4,1,2,"412",Recent but One-Time
16363,53,1,109.36,4,1,2,"412",Recent but One-Time
16412,53,1,151.83,4,1,2,"412",Recent but One-Time
16415,44,1,210.35,4,1,2,"412",Recent but One-Time
16445,33,1,230.51,4,1,2,"412",Recent but One-Time
16542,53,1,119.62,4,1,2,"412",Recent but One-Time
16601,40,1,244.8,4,1,2,"412",Recent but One-Time
16680,43,1,183.7,4,1,2,"412",Recent but One-Time
16753,58,1,223.92,4,1,2,"412",Recent but One-Time
16773,57,1,171.59,4,1,2,"412",Recent but One-Time
16793,57,1,243.84,4,1,2,"412",Recent but One-Time
16846,50,1,214.32,4,1,2,"412",Recent but One-Time
16847,43,1,193.44,4,1,2,"412",Recent but One-Time
16887,35,1,194.88,4,1,2,"412",Recent but One-Time
16914,36,1,208.46,4,1,2,"412",Recent but One-Time
16932,53,1,161.94,4,1,2,"412",Recent but One-Time
17111,47,1,248.61,4,1,2,"412",Recent but One-Time
17148,51,1,124.88,4,1,2,"412",Recent but One-Time
17186,60,2,144.0,4,1,2,"412",Recent but One-Time
17206,53,1,204.24,4,1,2,"412",Recent but One-Time
17219,31,1,114.23,4,1,2,"412",Recent but One-Time
17233,35,1,190.88,4,1,2,"412",Recent but One-Time
17274,35,1,111.98,4,1,2,"412",Recent but One-Time
17279,57,1,187.83,4,1,2,"412",Recent but One-Time
17344,46,1,160.57,4,1,2,"412",Recent but One-Time
17534,53,1,223.36,4,1,2,"412",Recent but One-Time
17549,51,2,148.86,4,1,2,"412",Recent but One-Time
17608,33,2,193.42,4,1,2,"412",Recent but One-Time
17684,43,1,239.41,4,1,2,"412",Recent but One-Time
17737,58,2,168.24,4,1,2,"412",Recent but One-Time
17785,53,1,131.94,4,1,2,"412",Recent but One-Time
17832,49,1,155.37,4,1,2,"412",Recent but One-Time
17836,47,1,110.21,4,1,2,"412",Recent but One-Time
17947,37,1,176.68,4,1,2,"412",Recent but One-Time
18005,47,2,249.72,4,1,2,"412",Recent but One-Time
18030,42,2,230.65,4,1,2,"412",Recent but One-Time
18042,53,1,165.05,4,1,2,"412",Recent but One-Time
18045,45,1,189.4,4,1,2,"412",Recent but One-Time
18105,37,1,113.48,4,1,2,"412",Recent but One-Time
18126,60,1,206.83,4,1,2,"412",Recent but One-Time
18169,60,1,202.65,4,1,2,"412",Recent but One-Time
18277,58,1,110.38,4,1,2,"412",Recent but One-Time
13006,56,1,81.57,4,1,1,"411",Recent but One-Time
13366,50,1,56.16,4,1,1,"411",Recent but One-Time
13651,39,2,94.2,4,1,1,"411",Recent but One-Time
13938,35,1,71.66,4,1,1,"411",Recent but One-Time
14080,32,1,45.6,4,1,1,"411",Recent but One-Time
14642,58,1,96.12,4,1,1,"411",Recent but One-Time
15423,38,1,43.5,4,1,1,"411",Recent but One-Time
15516,46,3,62.43,4,1,1,"411",Recent but One-Time
16171,59,1,73.2,4,1,1,"411",Recent but One-Time
16506,40,2,90.3,4,1,1,"411",Recent but One-Time
17022,31,1,71.0,4,1,1,"411",Recent but One-Time
17620,59,1,81.44,4,1,1,"411",Recent but One-Time
17831,33,1,35.4,4,1,1,"411",Recent but One-Time
17895,44,1,98.0,4,1,1,"411",Recent but One-Time
17986,56,1,20.8,4,1,1,"411",Recent but One-Time
18019,51,1,38.45,4,1,1,"411",Recent but One-Time
12488,75,3,1298.66,3,1,5,"315",Others
12497,81,1,1043.1,3,1,5,"315",Others
12546,77,2,1161.5,3,1,5,"315",Others
12640,81,3,1174.58,3,1,5,"315",Others
12657,78,4,1643.18,3,1,5,"315",Others
12752,81,1,4366.78,3,1,5,"315",Others
12783,75,6,2225.91,3,1,5,"315",Others
12856,63,6,2179.93,3,1,5,"315",Others
12906,78,5,2919.81,3,1,5,"315",Others
12936,78,4,1063.9,3,1,5,"315",Others
12952,78,4,1387.79,3,1,5,"315",Others
13032,87,2,1010.18,3,1,5,"315",Others
13297,67,4,2089.85,3,1,5,"315",Others
13422,64,1,2626.3,3,1,5,"315",Others
13429,75,4,1006.8,3,1,5,"315",Others
13431,88,2,1269.1,3,1,5,"315",Others
13536,75,7,3448.29,3,1,5,"315",Others
13635,67,1,1071.03,3,1,5,"315",Others
13639,74,1,1033.34,3,1,5,"315",Others
13704,88,9,2308.06,3,1,5,"315",Others
13755,63,9,2161.35,3,1,5,"315",Others
13763,63,1,1714.96,3,1,5,"315",Others
13860,86,5,1245.9,3,1,5,"315",Others
13882,64,5,1191.13,3,1,5,"315",Others
13924,72,6,1838.85,3,1,5,"315",Others
14125,78,3,2740.43,3,1,5,"315",Others
14164,80,2,1631.77,3,1,5,"315",Others
14212,89,1,1070.48,3,1,5,"315",Others
14250,89,3,1904.05,3,1,5,"315",Others
14261,78,2,1163.45,3,1,5,"315",Others
14306,85,2,2093.32,3,1,5,"315",Others
14432,89,6,2255.51,3,1,5,"315",Others
14434,72,6,1372.8,3,1,5,"315",Others
14488,67,1,1064.28,3,1,5,"315",Others
14887,79,1,1862.0,3,1,5,"315",Others
15050,71,3,1782.09,3,1,5,"315",Others
15088,67,2,1160.07,3,1,5,"315",Others
15341,80,1,2020.52,3,1,5,"315",Others
15398,78,2,1345.53,3,1,5,"315",Others
15484,78,4,3594.31,3,1,5,"315",Others
15500,81,4,1131.56,3,1,5,"315",Others
15763,77,2,1086.92,3,1,5,"315",Others
15782,89,3,2614.74,3,1,5,"315",Others
15933,86,3,1107.46,3,1,5,"315",Others
15947,82,1,1708.24,3,1,5,"315",Others
15978,77,1,1098.78,3,1,5,"315",Others
16049,75,3,1111.79,3,1,5,"315",Others
16101,70,1,1290.7,3,1,5,"315",Others
16160,85,2,1025.44,3,1,5,"315",Others
16169,75,4,1822.97,3,1,5,"315",Others
16240,77,2,3718.8,3,1,5,"315",Others
16281,72,1,2062.06,3,1,5,"315",Others
16295,64,4,1328.55,3,1,5,"315",Others
16360,88,6,3512.53,3,1,5,"315",Others
16379,78,4,2157.4,3,1,5,"315",Others
16380,61,1,1780.59,3,1,5,"315",Others
16533,68,3,1095.56,3,1,5,"315",Others
16653,71,2,1212.66,3,1,5,"315",Others
16669,78,3,1374.87,3,1,5,"315",Others
17037,87,1,1267.32,3,1,5,"315",Others
17086,63,6,2050.08,3,1,5,"315",Others
17131,75,5,2463.17,3,1,5,"315",Others
17317,89,3,2600.34,3,1,5,"315",Others
17434,85,7,2373.82,3,1,5,"315",Others
17509,63,8,6115.14,3,1,5,"315",Others
17528,71,8,3628.5,3,1,5,"315",Others
17679,85,2,1992.11,3,1,5,"315",Others
17728,86,3,2876.01,3,1,5,"315",Others
17813,71,5,1770.88,3,1,5,"315",Others
17846,85,1,2033.1,3,1,5,"315",Others
17919,88,1,1304.04,3,1,5,"315",Others
18251,87,1,4314.72,3,1,5,"315",Others
12390,79,1,549.84,3,1,4,"314",Others
12420,63,1,600.39,3,1,4,"314",Others
12425,78,1,777.2,3,1,4,"314",Others
12550,79,1,964.83,3,1,4,"314",Others
12612,74,1,704.04,3,1,4,"314",Others
12628,64,3,786.46,3,1,4,"314",Others
12719,65,2,644.95,3,1,4,"314",Others
12723,65,5,725.07,3,1,4,"314",Others
12822,87,2,948.88,3,1,4,"314",Others
12883,89,4,703.47,3,1,4,"314",Others
12925,74,2,694.05,3,1,4,"314",Others
12940,87,2,913.54,3,1,4,"314",Others
12965,89,1,771.91,3,1,4,"314",Others
13212,61,3,788.08,3,1,4,"314",Others
13247,82,4,501.12,3,1,4,"314",Others
13260,61,1,557.62,3,1,4,"314",Others
13314,73,3,775.94,3,1,4,"314",Others
13321,86,2,567.36,3,1,4,"314",Others
13323,84,5,787.85,3,1,4,"314",Others
13325,81,1,675.3,3,1,4,"314",Others
13336,77,1,795.12,3,1,4,"314",Others
13350,79,2,979.12,3,1,4,"314",Others
13354,71,1,743.53,3,1,4,"314",Others
13356,80,1,768.24,3,1,4,"314",Others
13375,88,1,778.65,3,1,4,"314",Others
13390,74,1,544.08,3,1,4,"314",Others
13416,81,2,712.5,3,1,4,"314",Others
13430,86,2,679.45,3,1,4,"314",Others
13518,85,1,659.44,3,1,4,"314",Others
13558,68,4,605.06,3,1,4,"314",Others
13566,82,2,874.71,3,1,4,"314",Others
13587,63,1,712.4,3,1,4,"314",Others
13689,63,1,910.0,3,1,4,"314",Others
13759,71,2,659.41,3,1,4,"314",Others
13816,64,2,571.67,3,1,4,"314",Others
13979,73,1,869.87,3,1,4,"314",Others
14014,77,1,505.18,3,1,4,"314",Others
14020,88,2,642.8,3,1,4,"314",Others
14138,63,2,982.38,3,1,4,"314",Others
14284,86,2,595.25,3,1,4,"314",Others
14317,64,1,508.58,3,1,4,"314",Others
14356,81,2,701.23,3,1,4,"314",Others
14359,87,3,912.18,3,1,4,"314",Others
14412,72,2,770.03,3,1,4,"314",Others
14557,85,1,788.38,3,1,4,"314",Others
14592,64,3,570.46,3,1,4,"314",Others
14753,87,1,563.15,3,1,4,"314",Others
14815,67,2,778.5,3,1,4,"314",Others
14894,85,1,655.75,3,1,4,"314",Others
15075,77,1,773.03,3,1,4,"314",Others
15103,86,2,703.36,3,1,4,"314",Others
15239,78,2,780.59,3,1,4,"314",Others
15255,66,1,890.85,3,1,4,"314",Others
15272,86,2,721.94,3,1,4,"314",Others
15297,63,3,641.94,3,1,4,"314",Others
15322,85,1,679.68,3,1,4,"314",Others
15344,74,3,563.94,3,1,4,"314",Others
15399,79,3,815.77,3,1,4,"314",Others
15417,85,1,508.8,3,1,4,"314",Others
15492,74,2,659.46,3,1,4,"314",Others
15511,85,5,909.23,3,1,4,"314",Others
15533,89,3,807.57,3,1,4,"314",Others
15568,73,3,758.29,3,1,4,"314",Others
15571,78,4,650.43,3,1,4,"314",Others
15573,85,2,607.45,3,1,4,"314",Others
15707,86,4,945.58,3,1,4,"314",Others
15762,77,2,583.75,3,1,4,"314",Others
15787,61,3,948.05,3,1,4,"314",Others
15807,77,3,903.9,3,1,4,"314",Others
15821,61,2,570.96,3,1,4,"314",Others
16020,65,3,851.01,3,1,4,"314",Others
16108,84,1,842.5,3,1,4,"314",Others
16141,88,1,620.4,3,1,4,"314",Others
16157,72,3,656.69,3,1,4,"314",Others
16211,88,1,547.02,3,1,4,"314",Others
16268,71,2,667.65,3,1,4,"314",Others
16361,71,4,896.66,3,1,4,"314",Others
16438,82,5,798.35,3,1,4,"314",Others
16460,81,3,814.72,3,1,4,"314",Others
16480,75,1,769.29,3,1,4,"314",Others
16613,70,1,618.59,3,1,4,"314",Others
16650,71,1,518.42,3,1,4,"314",Others
16747,67,2,836.06,3,1,4,"314",Others
16900,63,3,887.11,3,1,4,"314",Others
16924,84,3,846.75,3,1,4,"314",Others
17006,75,4,781.78,3,1,4,"314",Others
17014,66,3,586.33,3,1,4,"314",Others
17144,84,2,984.57,3,1,4,"314",Others
17295,64,3,556.95,3,1,4,"314",Others
17321,67,2,700.86,3,1,4,"314",Others
17415,79,1,507.84,3,1,4,"314",Others
17447,71,2,541.53,3,1,4,"314",Others
17466,78,2,763.28,3,1,4,"314",Others
17480,77,1,511.82,3,1,4,"314",Others
17513,72,1,513.2,3,1,4,"314",Others
17557,81,3,541.46,3,1,4,"314",Others
17640,86,1,621.66,3,1,4,"314",Others
17666,65,2,728.16,3,1,4,"314",Others
17805,73,1,512.31,3,1,4,"314",Others
18096,63,3,911.15,3,1,4,"314",Others
18192,71,1,957.97,3,1,4,"314",Others
18194,82,1,973.84,3,1,4,"314",Others
18205,74,2,517.36,3,1,4,"314",Others
18217,70,2,621.75,3,1,4,"314",Others
18228,79,2,779.9,3,1,4,"314",Others
12519,63,1,340.84,3,1,3,"313",Others
12566,86,1,351.65,3,1,3,"313",Others
12579,78,1,440.42,3,1,3,"313",Others
12703,71,1,283.55,3,1,3,"313",Others
12740,63,1,427.6,3,1,3,"313",Others
12884,88,1,309.05,3,1,3,"313",Others
12895,86,2,372.8,3,1,3,"313",Others
13083,75,2,303.75,3,1,3,"313",Others
13127,77,1,259.17,3,1,3,"313",Others
13177,64,1,282.45,3,1,3,"313",Others
13228,81,1,358.0,3,1,3,"313",Others
13259,61,1,292.32,3,1,3,"313",Others
13272,89,2,276.56,3,1,3,"313",Others
13347,70,1,341.36,3,1,3,"313",Others
13351,66,1,373.94,3,1,3,"313",Others
13359,63,1,439.56,3,1,3,"313",Others
13372,89,1,378.64,3,1,3,"313",Others
13504,64,1,295.93,3,1,3,"313",Others
13602,64,1,428.89,3,1,3,"313",Others
13670,75,1,349.7,3,1,3,"313",Others
13774,81,1,345.0,3,1,3,"313",Others
13801,66,1,324.8,3,1,3,"313",Others
13806,63,1,256.38,3,1,3,"313",Others
13845,64,1,312.98,3,1,3,"313",Others
13927,74,1,348.99,3,1,3,"313",Others
13954,70,2,439.92,3,1,3,"313",Others
14124,84,1,419.58,3,1,3,"313",Others
14184,66,1,452.89,3,1,3,"313",Others
14333,67,1,415.2,3,1,3,"313",Others
14427,63,2,363.34,3,1,3,"313",Others
14508,89,2,276.42,3,1,3,"313",Others
14757,75,1,420.5,3,1,3,"313",Others
14780,79,2,447.68,3,1,3,"313",Others
14908,74,1,277.8,3,1,3,"313",Others
14951,79,1,311.69,3,1,3,"313",Others
15035,89,1,252.73,3,1,3,"313",Others
15091,67,1,480.71,3,1,3,"313",Others
15099,84,1,410.48,3,1,3,"313",Others
15127,65,1,406.53,3,1,3,"313",Others
15154,75,1,296.42,3,1,3,"313",Others
15185,70,1,310.62,3,1,3,"313",Others
15243,74,1,316.68,3,1,3,"313",Others
15264,64,1,393.74,3,1,3,"313",Others
15287,70,2,486.69,3,1,3,"313",Others
15300,64,1,496.44,3,1,3,"313",Others
15343,87,1,364.5,3,1,3,"313",Others
15429,75,2,397.35,3,1,3,"313",Others
15466,85,1,334.53,3,1,3,"313",Others
15475,77,1,454.11,3,1,3,"313",Others
15522,87,2,398.84,3,1,3,"313",Others
15523,84,1,412.01,3,1,3,"313",Others
15714,77,2,330.88,3,1,3,"313",Others
15739,66,1,449.12,3,1,3,"313",Others
15766,64,1,315.06,3,1,3,"313",Others
15774,68,1,270.8,3,1,3,"313",Others
15837,64,1,391.98,3,1,3,"313",Others
15930,67,1,426.63,3,1,3,"313",Others
15949,71,2,364.72,3,1,3,"313",Others
15975,84,1,371.01,3,1,3,"313",Others
16104,61,1,302.36,3,1,3,"313",Others
16119,72,2,423.36,3,1,3,"313",Others
16181,73,1,305.54,3,1,3,"313",Others
16183,67,1,338.71,3,1,3,"313",Others
16198,75,1,400.68,3,1,3,"313",Others
16236,78,1,432.2,3,1,3,"313",Others
16354,73,2,395.8,3,1,3,"313",Others
16404,70,1,443.05,3,1,3,"313",Others
16432,64,1,287.4,3,1,3,"313",Others
16451,87,1,266.97,3,1,3,"313",Others
16478,65,3,331.0,3,1,3,"313",Others
16485,77,1,363.65,3,1,3,"313",Others
16574,71,1,451.44,3,1,3,"313",Others
16595,61,1,360.16,3,1,3,"313",Others
16627,79,1,322.8,3,1,3,"313",Others
16685,61,2,324.24,3,1,3,"313",Others
16689,82,2,422.6,3,1,3,"313",Others
16715,78,1,301.72,3,1,3,"313",Others
16758,65,1,369.34,3,1,3,"313",Others
16796,89,1,305.62,3,1,3,"313",Others
16803,65,1,332.3,3,1,3,"313",Others
16881,66,1,432.0,3,1,3,"313",Others
16909,72,1,379.14,3,1,3,"313",Others
16930,68,3,380.55,3,1,3,"313",Others
16978,77,1,344.33,3,1,3,"313",Others
16999,74,2,484.82,3,1,3,"313",Others
17154,75,1,329.34,3,1,3,"313",Others
17163,78,2,293.1,3,1,3,"313",Others
17172,78,1,317.76,3,1,3,"313",Others
17222,65,1,354.15,3,1,3,"313",Others
17330,67,2,363.9,3,1,3,"313",Others
17333,85,1,494.25,3,1,3,"313",Others
17433,88,1,303.16,3,1,3,"313",Others
17453,64,2,486.72,3,1,3,"313",Others
17498,75,1,272.22,3,1,3,"313",Others
17506,75,1,302.2,3,1,3,"313",Others
17564,80,3,454.01,3,1,3,"313",Others
17603,78,1,394.72,3,1,3,"313",Others
18001,86,2,417.23,3,1,3,"313",Others
18053,70,1,300.02,3,1,3,"313",Others
18059,67,3,306.46,3,1,3,"313",Others
18066,75,1,318.0,3,1,3,"313",Others
18158,88,2,453.4,3,1,3,"313",Others
18215,89,1,299.34,3,1,3,"313",Others
12512,66,2,138.03,3,1,2,"312",Others
12718,71,1,238.25,3,1,2,"312",Others
12756,86,1,112.08,3,1,2,"312",Others
12923,64,1,176.97,3,1,2,"312",Others
12995,85,1,211.32,3,1,2,"312",Others
13061,72,1,248.61,3,1,2,"312",Others
13067,82,1,115.46,3,1,2,"312",Others
13193,61,1,117.88,3,1,2,"312",Others
13279,78,1,137.75,3,1,2,"312",Others
13348,64,1,233.76,3,1,2,"312",Others
13364,71,1,134.96,3,1,2,"312",Others
13419,63,1,221.06,3,1,2,"312",Others
13483,65,1,140.34,3,1,2,"312",Others
13503,71,1,216.85,3,1,2,"312",Others
13514,73,1,152.2,3,1,2,"312",Others
13519,78,1,122.75,3,1,2,"312",Others
13866,74,1,145.67,3,1,2,"312",Others
13876,63,1,122.7,3,1,2,"312",Others
13877,86,1,117.24,3,1,2,"312",Others
13886,71,1,243.56,3,1,2,"312",Others
13960,71,2,230.22,3,1,2,"312",Others
14109,72,1,144.2,3,1,2,"312",Others
14518,64,1,174.37,3,1,2,"312",Others
14652,77,1,114.18,3,1,2,"312",Others
14801,61,1,193.14,3,1,2,"312",Others
14806,75,1,193.39,3,1,2,"312",Others
15175,71,1,224.14,3,1,2,"312",Others
15276,66,1,135.31,3,1,2,"312",Others
15348,72,1,158.04,3,1,2,"312",Others
15565,70,2,173.16,3,1,2,"312",Others
15593,70,1,199.8,3,1,2,"312",Others
15612,61,2,195.15,3,1,2,"312",Others
15888,80,1,168.31,3,1,2,"312",Others
15937,64,1,145.35,3,1,2,"312",Others
15958,74,1,104.35,3,1,2,"312",Others
16106,65,1,108.38,3,1,2,"312",Others
16189,85,2,215.48,3,1,2,"312",Others
16213,78,1,159.0,3,1,2,"312",Others
16215,80,1,242.35,3,1,2,"312",Others
16248,61,1,152.94,3,1,2,"312",Others
16527,81,1,228.06,3,1,2,"312",Others
16591,68,1,213.5,3,1,2,"312",Others
16594,75,1,181.09,3,1,2,"312",Others
16895,64,1,219.14,3,1,2,"312",Others
16921,61,1,169.79,3,1,2,"312",Others
16959,87,1,117.35,3,1,2,"312",Others
17030,63,1,146.87,3,1,2,"312",Others
17079,78,1,118.8,3,1,2,"312",Others
17347,86,1,228.96,3,1,2,"312",Others
17427,71,1,100.8,3,1,2,"312",Others
17475,79,1,194.37,3,1,2,"312",Others
17647,65,1,133.06,3,1,2,"312",Others
17957,66,1,111.68,3,1,2,"312",Others
18088,61,1,167.67,3,1,2,"312",Others
18255,89,1,103.3,3,1,2,"312",Others
18278,73,1,173.9,3,1,2,"312",Others
12789,65,1,91.85,3,1,1,"311",Others
13095,70,1,74.4,3,1,1,"311",Others
13947,65,1,90.6,3,1,1,"311",Others
14054,65,1,92.46,3,1,1,"311",Others
14792,63,1,6.2,3,1,1,"311",Others
15216,87,1,96.6,3,1,1,"311",Others
15504,81,1,52.83,3,1,1,"311",Others
15603,78,1,48.48,3,1,1,"311",Others
15744,77,1,34.8,3,1,1,"311",Others
16454,64,2,6.9,3,1,1,"311",Others
16468,74,1,74.9,3,1,1,"311",Others
16878,84,1,13.3,3,1,1,"311",Others
17382,65,1,65.4,3,1,1,"311",Others
17628,81,1,75.75,3,1,1,"311",Others
18033,65,1,97.97,3,1,1,"311",Others
14096,101,17,65164.79,2,2,5,"225",Others
12364,112,4,1313.1,2,1,5,"215",Others
12381,119,5,1845.31,2,1,5,"215",Others
12518,110,5,2056.89,2,1,5,"215",Others
12526,94,3,1316.66,2,1,5,"215",Others
12642,107,3,1013.26,2,1,5,"215",Others
12685,93,6,2863.08,2,1,5,"215",Others
12688,113,1,4873.81,2,1,5,"215",Others
12739,99,2,1013.04,2,1,5,"215",Others
13159,115,4,1437.85,2,1,5,"215",Others
13644,105,4,2624.26,2,1,5,"215",Others
13726,100,2,1079.66,2,1,5,"215",Others
13808,96,5,1747.66,2,1,5,"215",Others
13949,94,6,2427.32,2,1,5,"215",Others
14360,94,4,2128.23,2,1,5,"215",Others
14387,109,3,1770.56,2,1,5,"215",Others
14418,108,3,1937.25,2,1,5,"215",Others
14566,110,1,1432.0,2,1,5,"215",Others
14824,91,4,1127.71,2,1,5,"215",Others
15136,96,4,1286.7,2,1,5,"215",Others
15608,120,4,1093.68,2,1,5,"215",Others
15701,110,4,1542.14,2,1,5,"215",Others
15706,116,4,1060.56,2,1,5,"215",Others
15786,114,3,4932.2,2,1,5,"215",Others
15801,109,3,1063.95,2,1,5,"215",Others
16173,98,6,1418.32,2,1,5,"215",Others
16201,109,4,1863.47,2,1,5,"215",Others
16902,116,1,1706.88,2,1,5,"215",Others
16910,91,8,1510.06,2,1,5,"215",Others
17004,92,2,1412.94,2,1,5,"215",Others
17073,109,4,1446.09,2,1,5,"215",Others
17183,105,6,3347.31,2,1,5,"215",Others
17451,105,7,1721.4,2,1,5,"215",Others
17481,93,4,1255.59,2,1,5,"215",Others
17633,120,4,1324.84,2,1,5,"215",Others
17653,120,4,1207.56,2,1,5,"215",Others
18167,105,3,1384.86,2,1,5,"215",Others
12418,112,1,668.58,2,1,4,"214",Others
12436,99,1,509.01,2,1,4,"214",Others
12513,112,1,612.29,2,1,4,"214",Others
12680,113,4,862.81,2,1,4,"214",Others
12794,98,2,860.41,2,1,4,"214",Others
12879,91,3,573.22,2,1,4,"214",Others
12991,112,2,503.76,2,1,4,"214",Others
13147,99,4,712.8,2,1,4,"214",Others
13236,106,2,744.85,2,1,4,"214",Others
13276,99,2,590.93,2,1,4,"214",Others
13434,96,2,534.24,2,1,4,"214",Others
13812,105,3,539.0,2,1,4,"214",Others
13823,91,2,957.66,2,1,4,"214",Others
14050,106,2,746.36,2,1,4,"214",Others
14055,106,1,725.64,2,1,4,"214",Others
14108,101,2,597.91,2,1,4,"214",Others
14141,105,4,915.13,2,1,4,"214",Others
14301,117,1,640.14,2,1,4,"214",Others
14529,110,3,620.04,2,1,4,"214",Others
14687,106,1,628.38,2,1,4,"214",Others
14712,112,3,917.07,2,1,4,"214",Others
14869,103,2,725.7,2,1,4,"214",Others
14965,96,2,599.0,2,1,4,"214",Others
15074,105,1,748.87,2,1,4,"214",Others
15215,96,3,734.94,2,1,4,"214",Others
15315,116,2,570.5,2,1,4,"214",Others
15469,120,2,538.55,2,1,4,"214",Others
15480,116,1,905.5,2,1,4,"214",Others
15653,115,2,877.44,2,1,4,"214",Others
16278,100,1,566.38,2,1,4,"214",Others
16340,107,1,549.07,2,1,4,"214",Others
16362,91,5,734.77,2,1,4,"214",Others
16536,110,1,548.97,2,1,4,"214",Others
16706,114,3,531.35,2,1,4,"214",Others
16723,107,2,589.15,2,1,4,"214",Others
16734,114,3,650.51,2,1,4,"214",Others
